#{"t_start": 1585076282.3026717, "env_id": "cursorcontrol-v0"}
r,l,t
1.699082,30,208.858935
2.522433,30,209.307931
0.856624,30,209.736954
1.065582,30,210.171954
1.670093,30,210.601917
0.784638,30,211.050954
1.065357,30,211.484955
1.463188,30,211.931931
6.780506,30,212.359956
1.212501,30,212.810954
2.943147,30,213.254913
0.557387,30,213.706934
0.955431,30,214.144917
6.95894,30,214.603918
1.547502,30,215.079935
5.95424,30,215.555918
4.73022,30,215.988934
2.48149,30,216.441919
0.613844,30,216.914955
1.299331,30,217.389934
1.073398,30,217.857918
1.955194,30,218.313917
1.182049,30,218.792914
2.391877,30,219.269956
5.015899,30,219.725954
1.136659,30,220.228918
1.321516,30,220.72993
1.007527,30,221.415916
1.504755,30,221.992916
1.284809,30,222.565921
1.689683,30,223.077914
1.300918,30,223.593931
2.026378,30,224.130917
2.020172,30,224.58095
1.699828,30,225.019931
1.646669,30,225.455916
1.608757,30,225.991912
1.97956,30,226.494917
2.082262,30,226.948914
0.696983,30,227.364921
1.080275,30,227.809954
1.110829,30,228.267956
1.462408,30,228.715918
1.271772,30,229.164929
3.874898,30,229.606955
3.001523,30,230.052918
1.403906,30,230.487954
2.477262,30,230.928933
1.511863,30,231.363911
1.371405,30,231.798917
0.842269,30,232.272918
0.945331,30,232.741955
1.912656,30,233.23894
0.640643,30,233.729955
0.650492,30,234.223919
0.897672,30,234.710912
1.579858,30,235.206917
1.879795,30,235.682919
2.084384,30,236.156955
1.215989,30,236.620928
5.698169,30,237.131934
1.578813,30,237.637956
3.486215,30,238.126934
2.252672,30,238.605954
1.221859,30,239.086908
1.965445,30,239.559955
1.455141,30,240.050933
1.653801,30,240.522914
1.109904,30,241.01392
1.937688,30,241.500955
0.999128,30,241.995923
0.908559,30,242.486911
0.889237,30,242.976931
6.54077,30,243.471935
1.338921,30,243.964956
0.927564,30,244.450921
1.322821,30,244.927934
0.926964,30,245.407955
2.218749,30,245.907917
0.801102,30,246.399955
1.750171,30,246.883931
3.946983,30,247.397922
0.887601,30,247.889916
1.104893,30,248.362912
1.531542,30,248.841935
1.414513,30,249.358934
1.762988,30,249.845913
7.325855,30,250.44392
0.758152,30,250.994916
3.295586,30,251.554911
0.750558,30,252.275914
4.745195,30,252.812919
0.826838,30,253.261919
1.075367,30,253.609908
1.656549,30,253.945921
10.502671,30,254.269925
1.098741,30,254.590912
1.277345,30,254.918911
3.012241,30,255.276915
1.171829,30,255.669914
1.149296,30,256.01392
0.966206,30,256.36092
1.318414,30,256.706916
0.912226,30,257.086908
1.616625,30,257.49191
0.938306,30,257.894917
1.408371,30,258.256924
0.921228,30,258.671922
1.03831,30,259.017909
0.856288,30,259.369941
3.131276,30,259.742913
0.93532,30,260.089915
0.861719,30,260.457911
1.659838,30,260.824924
2.061391,30,261.22891
1.662049,30,261.587914
1.300514,30,261.980913
0.87802,30,262.37891
0.806525,30,262.76591
1.79458,30,263.073913
1.149961,30,263.371936
0.697351,30,263.695923
1.932915,30,264.001909
0.727193,30,264.295923
0.923694,30,264.765955
6.971673,30,265.248956
0.826743,30,265.719918
1.54572,30,266.202955
0.729192,30,266.698932
1.463811,30,267.276955
1.325066,30,267.736919
2.869299,30,268.220956
1.408225,30,268.681955
2.14695,30,269.15193
1.947204,30,269.617934
1.340966,30,270.108914
1.595259,30,270.583955
1.331549,30,271.056956
2.081134,30,271.516915
1.00214,30,272.016908
2.131399,30,272.494921
1.324007,30,272.96793
0.981478,30,273.448913
0.865503,30,273.921929
0.889311,30,274.391956
0.959165,30,274.881911
1.245407,30,275.353935
2.151714,30,275.840955
0.844018,30,276.373917
6.137878,30,276.954916
1.175092,30,277.560926
0.748545,30,278.10593
0.952706,30,278.578955
2.725471,30,279.084913
2.755875,30,279.549915
1.078175,30,280.015956
1.256669,30,280.494954
1.829255,30,280.993954
0.935749,30,281.488955
1.506381,30,281.969919
1.012178,30,282.449955
1.439311,30,282.92993
0.899948,30,283.411955
1.652946,30,283.868954
3.210661,30,284.34493
1.325787,30,284.835929
1.115182,30,285.323934
10.693102,30,285.805918
0.882545,30,286.283954
2.023555,30,286.757914
2.407235,30,287.248955
2.556582,30,287.804917
1.130786,30,288.355917
4.583426,30,288.904933
1.159482,30,289.410918
1.166486,30,289.920955
0.952092,30,290.377934
0.93221,30,290.855914
1.404959,30,291.329914
1.302263,30,291.808934
1.447831,30,292.286918
1.737727,30,292.791955
5.787203,30,293.339914
1.361144,30,293.819933
5.267256,30,294.340936
1.261645,30,294.870955
1.454932,30,295.371934
2.862299,30,295.88892
0.778355,30,296.582955
1.192765,30,297.263951
2.380683,30,297.793938
1.197398,30,298.28395
1.52286,30,298.826917
2.286526,30,299.365925
4.262009,30,299.855912
1.426978,30,300.425917
1.589037,30,300.976927
3.365063,30,301.520917
1.066508,30,302.020917
1.442675,30,302.426916
1.196789,30,302.874913
2.467501,30,303.32591
1.205864,30,303.695911
2.063266,30,304.092937
0.586014,30,304.472912
1.767617,30,304.845916
9.007733,30,305.201912
2.219175,30,305.53794
0.888179,30,305.84891
0.961987,30,306.331926
1.464703,30,306.845925
0.60316,30,307.333955
1.739712,30,307.813955
0.813929,30,308.318914
1.112519,30,308.875932
0.680191,30,309.408955
0.820943,30,310.572959
1.15893,30,311.182935
0.782303,30,311.819919
1.339659,30,312.43292
1.615109,30,313.000917
0.985577,30,313.580914
1.742208,30,314.067914
0.731311,30,314.572913
1.077531,30,314.945917
3.246341,30,315.256909
0.951532,30,315.546937
1.262707,30,315.84791
